method,P0,observable,metric,n_seeds,mean,sample_sd,standard_error,ci95_low,ci95_high,confidence_interval_method,source_csv
MIDPOINT,100.0,P_var,value3,4,-4.785394988795557e+47,9.567725125719857e+47,4.7838625628599284e+47,-2.0009780726956842e+48,1.0438990749365726e+48,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,P_var,D12,4,3.063208154655863e+45,5.90897265105923e+45,2.954486325529615e+45,-6.339285936038738e+45,1.2465702245350463e+46,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,P_var,D23,4,2.380232603811092e+47,4.759065046435703e+47,2.3795325232178515e+47,-5.1925018830072994e+47,9.952967090629483e+47,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,P_var,raw_observable_seed_spread,4,6.511757315708551e+47,2.0147440161326607e+47,1.0073720080663303e+47,3.305849990591069e+47,9.717664640826032e+47,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,value1,4,12.809384993124308,0.3930888494120427,0.19654442470602135,12.18389291489441,13.434877071354206,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,value2,4,12.520458514458923,0.79869440643791,0.399347203218955,11.249557483049156,13.79135954586869,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,value3,4,12.615872910358236,0.6078554176237765,0.30392770881188824,11.64863929637633,13.583106524340142,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,D12,4,14.452556189701472,15.51368132417146,7.75684066208573,-10.233172716031994,39.13828509543494,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,D23,4,12.427507300815984,14.909609592832105,7.454804796416052,-11.297008680153683,36.15202328178565,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_mean,raw_observable_seed_spread,4,233.32636830802647,72.0221074601662,36.0110537300831,118.72312341533045,347.9296132007225,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,value1,4,-1.0198258814001596e+44,2.0395495201698963e+44,1.0197747600849482e+44,-4.265204298854648e+44,2.2255525360543295e+44,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,value2,4,-1.2706495152096435e+43,2.252108208780173e+43,1.1260541043900866e+43,-4.854256239276054e+43,2.312957208856767e+43,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,value3,4,-6.883755666839636e+45,1.3762588787035856e+46,6.881294393517928e+45,-2.8783105585064076e+46,1.5015594251384807e+46,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,D12,4,2.9536927139053963e+43,5.799611166070264e+43,2.899805583035132e+43,-6.274782849867438e+43,1.2182168277678231e+44,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,D23,4,2.0130423884093858e+45,4.025398334212558e+45,2.012699167106279e+45,-4.392264639596705e+45,8.418349416415477e+45,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,R_var,raw_observable_seed_spread,4,5.50737225569531e+45,1.7039867869347734e+45,8.519933934673867e+44,2.795949028528424e+45,8.218795482862196e+45,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,value1,4,2.500733889554402,0.09750574302032357,0.048752871510161784,2.3455804937448894,2.6558872853639146,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,value2,4,2.5287403988641404,0.0878773754386508,0.0439386877193254,2.3889078844727343,2.6685729132555465,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,value3,4,2.5199486715948627,0.08718656501264736,0.04359328250632368,2.3812153907474,2.6586819524423255,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,D12,4,0.704143681010788,0.5453411865774686,0.2726705932887343,-0.16361584116061234,1.5719032031821882,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,D23,4,0.721840984859577,0.5309431515209954,0.2654715757604977,-0.12300805057741004,1.5666900202965641,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,energy,raw_observable_seed_spread,4,12.453393451113323,3.803151579350831,1.9015757896754155,6.4017306050427925,18.505056297183852,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,value1,4,1.0000000000001918,7.254688053392717e-14,3.6273440266963586e-14,1.0000000000000764,1.0000000000003073,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,value2,4,1.0000000000003535,6.414425018506569e-14,3.2072125092532846e-14,1.0000000000002514,1.0000000000004556,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,value3,4,1.0000000000008713,7.602253005576585e-14,3.8011265027882926e-14,1.0000000000007503,1.0000000000009923,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,D12,4,7.613066355184553e-13,7.934991640179628e-13,3.967495820089814e-13,-5.013276058691032e-13,2.023940876906014e-12,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,D23,4,1.4371124597679555e-12,1.3474190618654577e-12,6.737095309327289e-13,-7.069319477837014e-13,3.581156867319612e-12,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
MIDPOINT,100.0,trace,raw_observable_seed_spread,4,3.208944423407705e-11,9.902734100491104e-12,4.951367050245552e-12,1.6331984458916852e-11,4.7846904009237247e-11,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,value1,4,0.9643420785497491,0.007882487892195618,0.003941243946097809,0.9517992813152661,0.976884875784232,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,value2,4,0.9643410256184253,0.007882398987332059,0.003941199493666029,0.9517983698514196,0.9768836813854309,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,value3,4,0.9643407623855523,0.007882376761155345,0.003941188380577673,0.9517981419853536,0.976883382785751,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,D12,4,7.016855560031077e-07,8.749820700572776e-08,4.374910350286388e-08,5.624563832009197e-07,8.409147288052956e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,D23,4,1.7542157227738919e-07,2.1874537946154785e-08,1.0937268973077392e-08,1.4061430104411885e-07,2.1022884351065952e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P0,raw_observable_seed_spread,4,0.010881635403998773,0.0014254316128689607,0.0007127158064344803,0.008613455619093668,0.013149815188903877,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,value1,4,0.03565792145088194,0.00788248789219372,0.00394124394609686,0.023115124216402015,0.04820071868536186,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,value2,4,0.03565897438274161,0.007882398987329075,0.0039411994936645375,0.0231163186157407,0.048201630149742526,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,value3,4,0.03565923761675568,0.007882376761146028,0.003941188380573014,0.023116617216571822,0.04820185801693953,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,D12,4,7.016857783696416e-07,8.749820885836922e-08,4.374910442918461e-08,5.624566026194877e-07,8.409149541197956e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,D23,4,1.7542202462977694e-07,2.1874541757262855e-08,1.0937270878631428e-08,1.406147473321832e-07,2.102293019273707e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P1,raw_observable_seed_spread,4,0.010881635403995022,0.0014254316128681356,0.0007127158064340678,0.008613455619091229,0.013149815188898815,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,value1,4,19.785034368357564,0.047649765835501005,0.023824882917750503,19.70921295774214,19.86085577897299,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,value2,4,19.785028965091662,0.047649398021570005,0.023824699010785003,19.70920813975028,19.860849790433043,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,value3,4,19.785027614269023,0.04764930606826135,0.023824653034130675,19.709206935245874,19.86084829329217,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,D12,4,3.497411847017762e-06,4.204614427633061e-07,2.1023072138165305e-07,2.828363864499475e-06,4.166459829536049e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,D23,4,8.743568708501e-07,1.0511529522812684e-07,5.255764761406342e-08,7.070949793862917e-07,1.0416187623139085e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_mean,raw_observable_seed_spread,4,0.048541147558747826,0.011959553337525203,0.005979776668762602,0.029510829392819245,0.0675714657246764,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,value1,4,1.6609394060798905,0.11804490904996734,0.05902245452498367,1.4731036137480478,1.8487751984117333,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,value2,4,1.6609426547343276,0.11804563957559844,0.05902281978779922,1.473105699973187,1.848779609495468,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,value3,4,1.6609434669736487,0.11804582220694794,0.05902291110347397,1.4731062216052764,1.848780712342021,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,D12,4,2.995776109565517e-06,3.9445921381926737e-07,1.9722960690963368e-07,2.3681034757632858e-06,3.6234487433677485e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,D23,4,7.489676340914948e-07,9.861520640723168e-08,4.930760320361584e-08,5.920488344537251e-07,9.058864337292644e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,P_var,raw_observable_seed_spread,4,0.12236767949854623,0.023125522233341234,0.011562761116670617,0.08556981310391329,0.15916554589317916,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,value1,4,15.338738601263344,0.022673714253865784,0.011336857126932892,15.302659662186201,15.374817540340487,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,value2,4,15.338734846030507,0.02267362725250033,0.011336813626250166,15.30265604539195,15.374813646669063,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,value3,4,15.338733907218144,0.022673605502868927,0.011336802751434463,15.302655141188104,15.374812673248183,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,D12,4,1.4779704451911085e-06,1.6498896985439993e-07,8.249448492719996e-08,1.2154361764282126e-06,1.7405047139540045e-06,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,D23,4,3.6949422186553106e-07,4.124723541513789e-08,2.0623617707568946e-08,3.038606658904832e-07,4.351277778405789e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_mean,raw_observable_seed_spread,4,0.03248801282387832,0.003080334292139329,0.0015401671460696644,0.027586513580348714,0.03738951206740793,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,value1,4,2.3083383153906567,0.16291427470291694,0.08145713735145847,2.049105349587475,2.5675712811938385,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,value2,4,2.3083399738131547,0.16291480494463115,0.08145740247231557,2.049106164277081,2.5675737833492285,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,value3,4,2.3083403884538427,0.16291493750468689,0.08145746875234344,2.049106367985139,2.5675744089225465,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,D12,4,4.892097191890484e-07,1.5420467947388536e-07,7.710233973694268e-08,2.438356629644432e-07,7.345837754136537e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,D23,4,1.2231126689322253e-07,3.855264297428494e-08,1.927632148714247e-08,6.096540879699432e-08,1.8365712498945073e-07,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,R_var,raw_observable_seed_spread,4,0.10509016716260348,0.006968087372872029,0.0034840436864360144,0.09400238520525622,0.11617794911995075,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,value1,4,0.10006042233582542,8.184118478537273e-05,4.0920592392686366e-05,0.09993019474775527,0.10019064992389556,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,value2,4,0.10006042233507506,8.184118501896853e-05,4.092059250948427e-05,0.09993019474663321,0.10019064992351691,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,value3,4,0.10006042233487497,8.184118507723993e-05,4.0920592538619964e-05,0.09993019474634039,0.10019064992340955,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,D12,4,4.9315509470979715e-09,9.595884962786953e-11,4.7979424813934765e-11,4.778859003869201e-09,5.084242890326742e-09,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,D23,4,1.2328954701661711e-09,2.3989511497918247e-11,1.1994755748959123e-11,1.194722804050109e-09,1.2710681362822332e-09,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,energy,raw_observable_seed_spread,4,0.00011200154181038383,3.369695831059783e-05,1.6848479155298916e-05,5.838216157294388e-05,0.00016562092204782378,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,trace,value1,4,1.000000000000631,2.090838153253325e-15,1.0454190766266624e-15,1.0000000000006277,1.0000000000006344,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
PBME,20.0,trace,value2,4,1.0000000000011668,3.0820772324905083e-15,1.5410386162452542e-15,1.000000000001162,1.0000000000011717,"two-sided Student t, df=3",D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\timestep\timestep_run_by_run.csv
