method,P0,refinement_mode,observable,value1,value2,value3,delta12,delta23,raw_ratio_order,p_observed,order_reason,numerical_noise_abs_tolerance,numerical_noise_rel_tolerance,numerical_noise_threshold,declared_edge_mass_tolerance,declared_negative_momentum_tolerance,source_file,level1_label,level1_dt,level1_n_steps,level1_t_final,level1_R_min,level1_R_max,level1_P_min,level1_P_max,level1_dR,level1_dP,level1_n_grid_actual,level1_n_R,level1_n_P,level1_boundary_rule,level1_absorber_policy,level1_split_operator_composition,level1_fft_convention,level1_derivative_method,level1_time_integrator,level1_edge_mass_5pct,level1_maximum_edge_mass_5pct,level1_negative_momentum_probability,level1_maximum_negative_momentum_probability,level1_edge_R_mass_5pct,level1_edge_P_mass_5pct,level1_maximum_edge_R_mass_5pct,level1_maximum_edge_P_mass_5pct,level1_edge_phase_space_R_mass_5pct,level1_edge_phase_space_P_mass_5pct,level1_maximum_edge_phase_space_R_mass_5pct,level1_maximum_edge_phase_space_P_mass_5pct,level1_edge_mass_convention,level1_cfl_dt_max,level1_cfl_ratio,level2_label,level2_dt,level2_n_steps,level2_t_final,level2_R_min,level2_R_max,level2_P_min,level2_P_max,level2_dR,level2_dP,level2_n_grid_actual,level2_n_R,level2_n_P,level2_boundary_rule,level2_absorber_policy,level2_split_operator_composition,level2_fft_convention,level2_derivative_method,level2_time_integrator,level2_edge_mass_5pct,level2_maximum_edge_mass_5pct,level2_negative_momentum_probability,level2_maximum_negative_momentum_probability,level2_edge_R_mass_5pct,level2_edge_P_mass_5pct,level2_maximum_edge_R_mass_5pct,level2_maximum_edge_P_mass_5pct,level2_edge_phase_space_R_mass_5pct,level2_edge_phase_space_P_mass_5pct,level2_maximum_edge_phase_space_R_mass_5pct,level2_maximum_edge_phase_space_P_mass_5pct,level2_edge_mass_convention,level2_cfl_dt_max,level2_cfl_ratio,level3_label,level3_dt,level3_n_steps,level3_t_final,level3_R_min,level3_R_max,level3_P_min,level3_P_max,level3_dR,level3_dP,level3_n_grid_actual,level3_n_R,level3_n_P,level3_boundary_rule,level3_absorber_policy,level3_split_operator_composition,level3_fft_convention,level3_derivative_method,level3_time_integrator,level3_edge_mass_5pct,level3_maximum_edge_mass_5pct,level3_negative_momentum_probability,level3_maximum_negative_momentum_probability,level3_edge_R_mass_5pct,level3_edge_P_mass_5pct,level3_maximum_edge_R_mass_5pct,level3_maximum_edge_P_mass_5pct,level3_edge_phase_space_R_mass_5pct,level3_edge_phase_space_P_mass_5pct,level3_maximum_edge_phase_space_R_mass_5pct,level3_maximum_edge_phase_space_P_mass_5pct,level3_edge_mass_convention,level3_cfl_dt_max,level3_cfl_ratio
TDSE,100.0,time,trace,1.0000000000010314,1.000000000002251,1.000000000004448,1.219691014853197e-12,2.1969093211282598e-12,-0.8489596076401299,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,2.000000000004448e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,time,energy,2.500062500002836,2.500062500005694,2.500062500011138,2.858158154595003e-12,5.444089623551918e-12,-0.9296050680927426,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,3.5000625000111376e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,time,R_mean,14.89707801291952,14.897078194390684,14.897078239758613,1.814711634295918e-07,4.536792985732063e-08,1.9999955798114004,1.9999955798114004,ok,1e-12,1e-12,1.5897078239758612e-11,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,time,P_mean,99.13863843767109,99.13864001289437,99.13864040670138,1.5752232798149635e-06,3.9380701366553694e-07,1.9999956268815973,1.9999956268815973,ok,1e-12,1e-12,1.0013864040670138e-10,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,time,R_var,1.0064817333652059,1.0064817798260606,1.00648179144153,4.646085471904371e-08,1.1615469475145801e-08,1.9999682286800786,1.9999682286800786,ok,1e-12,1e-12,2.00648179144153e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,time,P_var,0.37583264845670783,0.3758337648523593,0.37583404395081743,1.1163956514792517e-06,2.7909845812246203e-07,2.0000023506443494,2.0000023506443494,ok,1e-12,1e-12,1.3758340439508174e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_time_P0100.json,coarse,0.2,3000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.072424692469826e-27,4.072424692469826e-27,5.431840966866806e-28,5.431840966866806e-28,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.1,6000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,1.7254817771104397e-26,1.7254817771104397e-26,1.6910243038897663e-27,1.6910243038897663e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,P0,0.9519007719769913,0.9519007719723998,0.9519007719706046,4.59154936294226e-12,1.7951196085164156e-12,1.3549010820530054,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.9519007719769915e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,P1,0.04809922804327558,0.04809922804323075,0.048099228043251986,4.4825254619240695e-14,2.123301534595612e-14,1.078002512001273,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.0480992280432755e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,trace,1.000000000020267,1.0000000000156306,1.0000000000138567,4.636291350834654e-12,1.7739143487460751e-12,1.3860348775254765,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,2.000000000020267e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,energy,0.10006250000202589,0.10006250000155825,0.1000625000013858,4.676398157599237e-13,1.7244539129990244e-13,1.4392581964725164,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.1000625000020258e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,R_mean,15.28931530628555,15.289315306283761,15.289315306283385,1.7887913372760522e-12,3.765876499528531e-13,2.2479275134435857,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.628931530628555e-11,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,P_mean,19.712015474298116,19.712015474296685,19.712015474296567,1.4317436125566019e-12,1.1723955140041653e-13,NOT COMPUTED,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,2.0712015474298114e-11,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,R_var,2.412698773848774,2.4126987738508774,2.412698773854032,2.1032064978498966e-12,3.154809746774845e-12,-0.5849625007211563,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,3.4126987738540324e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,20.0,grid,P_var,2.06658957330734,2.0665895733132515,2.0665895733168327,5.9117155615240335e-12,3.581135388230905e-12,0.7231597946411756,0.7231597946411756,ok,1e-12,1e-12,3.0665895733168324e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P020.json,coarse,0.05,60000,3000.0,-40.0,45.9580078125,,,0.0419921875,,2048,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,6.164956072895943e-25,6.164956072895943e-25,6.352443343774279e-25,6.352443343774279e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,60000,3000.0,-40.0,45.97900390625,,,0.02099609375,,4096,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,2.739902997520042e-25,2.739902997520042e-25,2.7676009001666314e-25,2.7676009001666314e-25,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,60000,3000.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,3.8209792388540524e-25,3.8209792388540524e-25,1.8364520211270572e-25,1.8364520211270572e-25,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,grid,P0,0.14297918153503555,0.14297918153503555,0.14297918153503555,0.0,0.0,NOT COMPUTED,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.1429791815350356e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P0100.json,coarse,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,grid,P1,0.8570208184694124,0.8570208184694124,0.8570208184694124,0.0,0.0,NOT COMPUTED,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.8570208184694125e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P0100.json,coarse,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
TDSE,100.0,grid,trace,1.000000000004448,1.000000000004448,1.000000000004448,0.0,0.0,NOT COMPUTED,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,2.000000000004448e-12,1e-06,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_tdse\tdse_grid_P0100.json,coarse,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,fine,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,,finer,0.05,12000,600.0,-40.0,45.989501953125,,,0.010498046875,,8192,,,periodic (split-operator FFT),none,symmetric V/2-T-V/2,periodic numpy FFT; P=hbar*2*pi*fftfreq,,,4.825682713202339e-26,4.825682713202339e-26,6.092890634057175e-27,6.092890634057175e-27,,,,,,,,,probability in the two outer 5% spatial bands,,
