method,P0,refinement_mode,observable,value1,value2,value3,delta12,delta23,p_observed,order_reason,numerical_noise_abs_tolerance,numerical_noise_rel_tolerance,numerical_noise_threshold,declared_edge_mass_tolerance,declared_negative_momentum_tolerance,source_file,level1_label,level1_dt,level1_n_steps,level1_t_final,level1_R_min,level1_R_max,level1_P_min,level1_P_max,level1_dR,level1_dP,level1_n_grid_actual,level1_n_R,level1_n_P,level1_boundary_rule,level1_absorber_policy,level1_split_operator_composition,level1_fft_convention,level1_derivative_method,level1_time_integrator,level1_edge_mass_5pct,level1_maximum_edge_mass_5pct,level1_negative_momentum_probability,level1_maximum_negative_momentum_probability,level1_edge_R_mass_5pct,level1_edge_P_mass_5pct,level1_maximum_edge_R_mass_5pct,level1_maximum_edge_P_mass_5pct,level1_edge_phase_space_R_mass_5pct,level1_edge_phase_space_P_mass_5pct,level1_maximum_edge_phase_space_R_mass_5pct,level1_maximum_edge_phase_space_P_mass_5pct,level1_edge_mass_convention,level1_cfl_dt_max,level1_cfl_ratio,level2_label,level2_dt,level2_n_steps,level2_t_final,level2_R_min,level2_R_max,level2_P_min,level2_P_max,level2_dR,level2_dP,level2_n_grid_actual,level2_n_R,level2_n_P,level2_boundary_rule,level2_absorber_policy,level2_split_operator_composition,level2_fft_convention,level2_derivative_method,level2_time_integrator,level2_edge_mass_5pct,level2_maximum_edge_mass_5pct,level2_negative_momentum_probability,level2_maximum_negative_momentum_probability,level2_edge_R_mass_5pct,level2_edge_P_mass_5pct,level2_maximum_edge_R_mass_5pct,level2_maximum_edge_P_mass_5pct,level2_edge_phase_space_R_mass_5pct,level2_edge_phase_space_P_mass_5pct,level2_maximum_edge_phase_space_R_mass_5pct,level2_maximum_edge_phase_space_P_mass_5pct,level2_edge_mass_convention,level2_cfl_dt_max,level2_cfl_ratio,level3_label,level3_dt,level3_n_steps,level3_t_final,level3_R_min,level3_R_max,level3_P_min,level3_P_max,level3_dR,level3_dP,level3_n_grid_actual,level3_n_R,level3_n_P,level3_boundary_rule,level3_absorber_policy,level3_split_operator_composition,level3_fft_convention,level3_derivative_method,level3_time_integrator,level3_edge_mass_5pct,level3_maximum_edge_mass_5pct,level3_negative_momentum_probability,level3_maximum_negative_momentum_probability,level3_edge_R_mass_5pct,level3_edge_P_mass_5pct,level3_maximum_edge_R_mass_5pct,level3_maximum_edge_P_mass_5pct,level3_edge_phase_space_R_mass_5pct,level3_edge_phase_space_P_mass_5pct,level3_maximum_edge_phase_space_R_mass_5pct,level3_maximum_edge_phase_space_P_mass_5pct,level3_edge_mass_convention,level3_cfl_dt_max,level3_cfl_ratio
QCLE,100.0,time,trace,1.0000000000000002,1.0000000000000002,1.0000000000000004,0.0,2.220446049250313e-16,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,2.0000000000000004e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,100.0,time,energy,2.50006248419144,2.500062484191438,2.5000624841914383,2.220446049250313e-15,4.440892098500626e-16,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,3.50006248419144e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,100.0,time,R_mean,14.897074244116588,14.897074244118368,14.897074244118473,1.779909553079051e-12,1.0480505352461478e-13,NOT COMPUTED,roundoff_or_saturation_limited,1e-12,1e-12,1.5897074244118472e-11,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,100.0,time,P_mean,99.13860147922027,99.13860147902416,99.13860147901194,1.9610979506978765e-10,1.2221335055073723e-11,4.004187796963434,roundoff_or_saturation_limited,1e-12,1e-12,1.0013860147922027e-10,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,100.0,time,R_var,1.0065819020502715,1.0065819020360607,1.0065819020352933,1.4210854715202004e-11,7.673861546209082e-13,4.210896782498619,roundoff_or_saturation_limited,1e-12,1e-12,2.0065819020502714e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,100.0,time,P_var,0.38190202370060433,0.3819020235387143,0.3819020235314383,1.6189005691558123e-10,7.275957614183426e-12,4.475733430966398,ok,1e-12,1e-12,1.3819020237006042e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_time_P0100.json,coarse,2.0,300,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656452577854105e-13,1.6970130959702503e-07,7.656452577854105e-13,1.6970130959702503e-07,5.055469356834699e-05,3.224405045837995e-07,5.055469356834699e-05,3.224405045837995e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.4265811806854599,fine,1.0,600,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.65658783183677e-13,1.6970132789815217e-07,7.65658783183677e-13,1.6970132789815217e-07,5.0554692298419645e-05,3.2243702045390093e-07,5.0554692298419645e-05,3.2243702045390093e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.21329059034272996,finer,0.5,1200,600.0,-30.0,30.0,80.0,120.0,0.3125,0.3125,,192,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,7.656408336541283e-13,1.697013289796039e-07,1.1208292880647346e-11,2.1523454014831698e-07,5.055469226808144e-05,3.2243675593418253e-07,5.200097165821721e-05,4.1799565174879667e-07,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,4.68843936524875,0.10664529517136498
QCLE,20.0,grid,P0,0.4119905885627542,1.0502115542833599,0.9481666643487151,0.6382209657206057,0.10204488993464478,2.644852063436374,ok,1e-12,1e-12,2.05021155428336e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,P1,0.5951954885686894,-0.050211431335390425,0.05183333565128496,0.6454069199040798,0.10204476698667539,2.6610068455144322,ok,1e-12,1e-12,1.5951954885686894e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,trace,1.0071860771314436,1.0000001229479694,1.0,0.00718595418347423,1.2294796936096475e-07,15.834844209296682,rapid_contraction_not_asymptotic,1e-12,1e-12,2.0071860771314435e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,energy,0.10138907999416208,0.10010014916218168,0.10006252044227987,0.001288930831980395,3.76287199018166e-05,5.098196825129538,ok,1e-12,1e-12,1.101389079994162e-12,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,R_mean,14.154619301000947,15.521145582582898,15.279400805168411,1.366526281581951,0.2417447774144872,2.4989565790405455,ok,1e-12,1e-12,1.6521145582582898e-11,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,P_mean,14.735950516078418,20.068783350661633,19.698342562973036,5.332832834583215,0.37044078768859734,3.847587243766728,ok,1e-12,1e-12,2.1068783350661633e-11,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
QCLE,20.0,grid,R_var,10.72942666903728,1.2629726031090627,2.1370320842553383,9.466454065928218,0.8740594811462756,3.437020757855103,ok,1e-12,1e-12,1.172942666903728e-11,0.001,1e-06,D:\PhD-Project\GP_RKHS_MINT\GP_RKHS_MINT\Tully_models\GP_MInt_QCLE_Reviewer_Ready_Pipeline_v4\output\fixed_pipeline\final_reviewer_closure\reference_grid_qcle\qcle_grid_P020.json,coarse,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,1.25,1.09375,,48,64,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.01436004902839782,0.08868697928003452,0.01436004902839782,0.08868697928003452,0.047733910897147666,0.07941438617984942,0.047733910897147666,0.07941438617984942,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,25.093828758167653,0.0199252176628191,fine,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.625,0.546875,,96,128,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,0.0014145546958088786,0.007666824728452887,0.0014145546958088786,0.007666824728452887,0.03839405822631265,0.009781993813299463,0.03839405822631265,0.009781993813299463,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,11.145268699107312,0.04486208574227087,finer,0.5,6000,3000.0,-30.0,30.0,-35.0,35.0,0.3125,0.2734375,,192,256,periodic (pseudospectral rfft),,,,Fourier pseudospectral,classical RK4,,,,,2.950807758865619e-05,0.0005915682182902651,2.950807758865619e-05,0.0005915682182902651,0.020414301368705923,0.0024749715748698204,0.020414301368705923,0.0024749715748698204,absolute physical R/P marginal mass in the outer 5% bands divided by total absolute marginal mass; phase-space integral of abs(W) retained separately as a numerical-ringing diagnostic,5.4376424758740365,0.0919516136300651
